theta,a2,b2,z2,E2,machine_type,status,file_name
90,-1.3,4.0,0.0,-3.200182400585618,2,Done,C5_theta=90_a2=-1.3_b2=4.0_z2=0.0_2.log
90,-1.2,3.8,0.0,-3.303778654022608,2,Done,C5_theta=90_a2=-1.2_b2=3.8_z2=0.0_2.log
90,-1.2,4.0,0.0,-3.2377878199040424,1,Done,C5_theta=90_a2=-1.2_b2=4.0_z2=0.0_2.log
90,-1.1,3.8,0.0,-3.248628055138397,2,Done,C5_theta=90_a2=-1.1_b2=3.8_z2=0.0_2.log
90,-1.1,3.9,0.0,-3.3281511424283963,1,Done,C5_theta=90_a2=-1.1_b2=3.9_z2=0.0_2.log
90,-1.1,4.0,0.0,-3.258260333634098,2,Done,C5_theta=90_a2=-1.1_b2=4.0_z2=0.0_2.log
55,-3.2,3.2,0.0,-2.149017181742238,2,Done,C5_theta=55_a2=-3.2_b2=3.2_z2=0.0_2.log
55,-3.2,3.3,0.0,-2.144009024399565,2,Done,C5_theta=55_a2=-3.2_b2=3.3_z2=0.0_2.log
55,-3.2,3.4,0.0,-2.104771451660781,1,Done,C5_theta=55_a2=-3.2_b2=3.4_z2=0.0_2.log
75,-0.5,4.1,0.0,-3.2455990643647965,2,Done,C5_theta=75_a2=-0.5_b2=4.1_z2=0.0_2.log
75,-0.4,4.1,0.0,-3.2894526007585227,2,Done,C5_theta=75_a2=-0.4_b2=4.1_z2=0.0_2.log
75,-0.3,3.9,0.0,-3.123459890455706,2,Done,C5_theta=75_a2=-0.3_b2=3.9_z2=0.0_2.log
75,-0.3,4.0,0.0,-3.3153555860044435,1,Done,C5_theta=75_a2=-0.3_b2=4.0_z2=0.0_2.log
75,-0.3,4.1,0.0,-3.3154057867941447,2,Done,C5_theta=75_a2=-0.3_b2=4.1_z2=0.0_2.log
0,-0.9,4.4,1.3,-1.0627804289833875,2,Done,C5_theta=0_a2=-0.9_b2=4.4_z2=1.3_2.log
0,-1.0,4.3,1.3,-0.5425068678887328,2,Done,C5_theta=0_a2=-1.0_b2=4.3_z2=1.3_2.log
0,-1.0,4.4,1.3,-1.1137116505851736,2,Done,C5_theta=0_a2=-1.0_b2=4.4_z2=1.3_2.log
0,-1.0,4.5,1.3,-1.438960123763536,2,Done,C5_theta=0_a2=-1.0_b2=4.5_z2=1.3_2.log
0,-0.9,4.3,1.3,-0.4496560957486508,2,Done,C5_theta=0_a2=-0.9_b2=4.3_z2=1.3_2.log
0,-0.9,4.5,1.3,-1.415586003800854,1,Done,C5_theta=0_a2=-0.9_b2=4.5_z2=1.3_2.log
0,-0.8,4.3,1.3,-0.3523826330783777,1,Done,C5_theta=0_a2=-0.8_b2=4.3_z2=1.3_2.log
0,-0.8,4.4,1.3,-1.0087147948652273,2,Done,C5_theta=0_a2=-0.8_b2=4.4_z2=1.3_2.log
0,-0.8,4.5,1.3,-1.389596422071918,1,Done,C5_theta=0_a2=-0.8_b2=4.5_z2=1.3_2.log
85,-1.3,4.0,0.0,-3.1406285640550777,2,Done,C5_theta=85_a2=-1.3_b2=4.0_z2=0.0_2.log
85,-1.2,4.0,0.0,-3.2118001207418274,2,Done,C5_theta=85_a2=-1.2_b2=4.0_z2=0.0_2.log
85,-1.1,4.0,0.0,-3.2680162316100905,1,Done,C5_theta=85_a2=-1.1_b2=4.0_z2=0.0_2.log
70,1.6,3.6,0.0,-2.782334159259335,1,Done,C5_theta=70_a2=1.6_b2=3.6_z2=0.0_2.log
70,1.7,3.6,0.0,-2.9409774724335875,2,Done,C5_theta=70_a2=1.7_b2=3.6_z2=0.0_2.log
70,1.8,3.6,0.0,-3.052906431141309,2,Done,C5_theta=70_a2=1.8_b2=3.6_z2=0.0_2.log
70,1.8,3.7,0.0,-3.0689280164660886,2,Done,C5_theta=70_a2=1.8_b2=3.7_z2=0.0_2.log
70,1.8,3.8,0.0,-2.979187811346492,1,Done,C5_theta=70_a2=1.8_b2=3.8_z2=0.0_2.log
90,-1.4,3.9,0.0,-3.281274890396162,2,Done,C5_theta=90_a2=-1.4_b2=3.9_z2=0.0_2.log
90,-1.3,3.7,0.0,-3.1553612438437995,1,Done,C5_theta=90_a2=-1.3_b2=3.7_z2=0.0_2.log
90,-1.2,3.7,0.0,-3.072858111569076,1,Done,C5_theta=90_a2=-1.2_b2=3.7_z2=0.0_2.log
55,-3.3,3.2,0.0,-2.150563993898686,2,Done,C5_theta=55_a2=-3.3_b2=3.2_z2=0.0_2.log
55,-3.3,3.3,0.0,-2.109667284647003,2,Done,C5_theta=55_a2=-3.3_b2=3.3_z2=0.0_2.log
55,-3.3,3.4,0.0,-2.04500488920894,2,Done,C5_theta=55_a2=-3.3_b2=3.4_z2=0.0_2.log
75,-0.2,3.9,0.0,-3.127045482615358,2,Done,C5_theta=75_a2=-0.2_b2=3.9_z2=0.0_2.log
75,-0.2,4.0,0.0,-3.3241902993031545,1,Done,C5_theta=75_a2=-0.2_b2=4.0_z2=0.0_2.log
75,-0.2,4.1,0.0,-3.3244582460611127,2,Done,C5_theta=75_a2=-0.2_b2=4.1_z2=0.0_2.log
0,-1.1,4.4,1.3,-1.160897265028325,2,Done,C5_theta=0_a2=-1.1_b2=4.4_z2=1.3_2.log
0,-1.1,4.5,1.3,-1.4592136365099575,2,Done,C5_theta=0_a2=-1.1_b2=4.5_z2=1.3_2.log
0,-1.1,4.6,1.3,-1.5981192501349142,1,Done,C5_theta=0_a2=-1.1_b2=4.6_z2=1.3_2.log
0,-1.0,4.6,1.3,-1.5950984170049196,1,Done,C5_theta=0_a2=-1.0_b2=4.6_z2=1.3_2.log
0,-0.9,4.6,1.3,-1.5893253249960253,1,Done,C5_theta=0_a2=-0.9_b2=4.6_z2=1.3_2.log
5,-1.3,4.3,1.3,-1.059186051672441,2,Done,C5_theta=5_a2=-1.3_b2=4.3_z2=1.3_2.log
5,-1.4,4.2,1.3,-0.6104862812353531,2,Done,C5_theta=5_a2=-1.4_b2=4.2_z2=1.3_2.log
5,-1.4,4.3,1.3,-1.1471629536536057,2,Done,C5_theta=5_a2=-1.4_b2=4.3_z2=1.3_2.log
5,-1.4,4.4,1.3,-1.4531594200525433,1,Done,C5_theta=5_a2=-1.4_b2=4.4_z2=1.3_2.log
5,-1.3,4.2,1.3,-0.4565361153363483,1,Done,C5_theta=5_a2=-1.3_b2=4.2_z2=1.3_2.log
5,-1.3,4.4,1.3,-1.409750788283418,1,Done,C5_theta=5_a2=-1.3_b2=4.4_z2=1.3_2.log
5,-1.2,4.2,1.3,-0.2860410208522808,2,Done,C5_theta=5_a2=-1.2_b2=4.2_z2=1.3_2.log
5,-1.2,4.3,1.3,-0.9599428351502866,2,Done,C5_theta=5_a2=-1.2_b2=4.3_z2=1.3_2.log
5,-1.2,4.4,1.3,-1.3584148227091646,2,Done,C5_theta=5_a2=-1.2_b2=4.4_z2=1.3_2.log
70,1.7,3.5,0.0,-2.633904198912205,2,Done,C5_theta=70_a2=1.7_b2=3.5_z2=0.0_2.log
70,1.8,3.5,0.0,-2.8773937666701386,2,Done,C5_theta=70_a2=1.8_b2=3.5_z2=0.0_2.log
70,1.9,3.5,0.0,-3.051313810778084,2,Done,C5_theta=70_a2=1.9_b2=3.5_z2=0.0_2.log
70,1.9,3.6,0.0,-3.1188276116445195,2,Done,C5_theta=70_a2=1.9_b2=3.6_z2=0.0_2.log
70,1.9,3.7,0.0,-3.0650048239331227,1,Done,C5_theta=70_a2=1.9_b2=3.7_z2=0.0_2.log
10,-1.3,4.4,1.3,-1.472597797313938,2,Done,C5_theta=10_a2=-1.3_b2=4.4_z2=1.3_2.log
10,-1.4,4.3,1.3,-1.2680176146241138,1,Done,C5_theta=10_a2=-1.4_b2=4.3_z2=1.3_2.log
10,-1.4,4.4,1.3,-1.523237226807396,2,Done,C5_theta=10_a2=-1.4_b2=4.4_z2=1.3_2.log
10,-1.4,4.5,1.3,-1.6342964566574665,2,Done,C5_theta=10_a2=-1.4_b2=4.5_z2=1.3_2.log
10,-1.3,4.3,1.3,-1.1653714113635942,1,Done,C5_theta=10_a2=-1.3_b2=4.3_z2=1.3_2.log
10,-1.3,4.5,1.3,-1.6173951023083646,2,Done,C5_theta=10_a2=-1.3_b2=4.5_z2=1.3_2.log
10,-1.2,4.3,1.3,-1.0491057310136966,2,Done,C5_theta=10_a2=-1.2_b2=4.3_z2=1.3_2.log
10,-1.2,4.4,1.3,-1.4125651706417557,1,Done,C5_theta=10_a2=-1.2_b2=4.4_z2=1.3_2.log
10,-1.2,4.5,1.3,-1.5938622223038692,2,Done,C5_theta=10_a2=-1.2_b2=4.5_z2=1.3_2.log
75,-0.1,3.9,0.0,-3.1088583602686413,1,Done,C5_theta=75_a2=-0.1_b2=3.9_z2=0.0_2.log
75,-0.1,4.0,0.0,-3.314980335038854,2,Done,C5_theta=75_a2=-0.1_b2=4.0_z2=0.0_2.log
75,-0.1,4.1,0.0,-3.318100314791081,1,Done,C5_theta=75_a2=-0.1_b2=4.1_z2=0.0_2.log
0,-1.2,4.5,1.3,-1.4761018131684978,1,Done,C5_theta=0_a2=-1.2_b2=4.5_z2=1.3_2.log
0,-1.2,4.6,1.3,-1.59810795490921,1,Done,C5_theta=0_a2=-1.2_b2=4.6_z2=1.3_2.log
0,-1.2,4.7,1.3,-1.61972504692676,2,Done,C5_theta=0_a2=-1.2_b2=4.7_z2=1.3_2.log
0,-1.1,4.7,1.3,-1.6303870693518547,2,Done,C5_theta=0_a2=-1.1_b2=4.7_z2=1.3_2.log
0,-1.0,4.7,1.3,-1.6380765768990386,2,Done,C5_theta=0_a2=-1.0_b2=4.7_z2=1.3_2.log
5,-1.5,4.3,1.3,-1.2239739427459426,1,Done,C5_theta=5_a2=-1.5_b2=4.3_z2=1.3_2.log
5,-1.5,4.4,1.3,-1.4885296487045707,2,Done,C5_theta=5_a2=-1.5_b2=4.4_z2=1.3_2.log
5,-1.5,4.5,1.3,-1.6077772565186024,2,Done,C5_theta=5_a2=-1.5_b2=4.5_z2=1.3_2.log
5,-1.4,4.5,1.3,-1.599534285182017,1,Done,C5_theta=5_a2=-1.4_b2=4.5_z2=1.3_2.log
5,-1.3,4.5,1.3,-1.5854309979476966,1,Done,C5_theta=5_a2=-1.3_b2=4.5_z2=1.3_2.log
70,2.0,3.5,0.0,-3.159868020680733,2,Done,C5_theta=70_a2=2.0_b2=3.5_z2=0.0_2.log
70,2.0,3.6,0.0,-3.141692821009201,1,Done,C5_theta=70_a2=2.0_b2=3.6_z2=0.0_2.log
70,2.0,3.7,0.0,-3.0331291984475683,2,Done,C5_theta=70_a2=2.0_b2=3.7_z2=0.0_2.log
15,-1.3,4.4,1.3,-1.48822593386285,1,Done,C5_theta=15_a2=-1.3_b2=4.4_z2=1.3_2.log
15,-1.4,4.3,1.3,-1.3037530540896114,1,Done,C5_theta=15_a2=-1.4_b2=4.3_z2=1.3_2.log
15,-1.4,4.4,1.3,-1.5424409153492888,2,Done,C5_theta=15_a2=-1.4_b2=4.4_z2=1.3_2.log
15,-1.4,4.5,1.3,-1.64086585881887,1,Done,C5_theta=15_a2=-1.4_b2=4.5_z2=1.3_2.log
15,-1.3,4.3,1.3,-1.193118648516247,2,Done,C5_theta=15_a2=-1.3_b2=4.3_z2=1.3_2.log
15,-1.3,4.5,1.3,-1.6233514272607863,1,Done,C5_theta=15_a2=-1.3_b2=4.5_z2=1.3_2.log
15,-1.2,4.3,1.3,-1.0687204386340454,2,Done,C5_theta=15_a2=-1.2_b2=4.3_z2=1.3_2.log
15,-1.2,4.4,1.3,-1.4239927552407607,1,Done,C5_theta=15_a2=-1.2_b2=4.4_z2=1.3_2.log
15,-1.2,4.5,1.3,-1.5986457310063995,2,Done,C5_theta=15_a2=-1.2_b2=4.5_z2=1.3_2.log
20,-1.4,4.4,1.3,-1.5428262064961018,1,Done,C5_theta=20_a2=-1.4_b2=4.4_z2=1.3_2.log
10,-1.5,4.4,1.3,-1.563910542492522,2,Done,C5_theta=10_a2=-1.5_b2=4.4_z2=1.3_2.log
10,-1.5,4.5,1.3,-1.6442487652675482,2,Done,C5_theta=10_a2=-1.5_b2=4.5_z2=1.3_2.log
10,-1.5,4.6,1.3,-1.6396516269887798,1,Done,C5_theta=10_a2=-1.5_b2=4.6_z2=1.3_2.log
10,-1.4,4.6,1.3,-1.6487247940822272,2,Done,C5_theta=10_a2=-1.4_b2=4.6_z2=1.3_2.log
10,-1.3,4.6,1.3,-1.6529196983756265,1,Done,C5_theta=10_a2=-1.3_b2=4.6_z2=1.3_2.log
20,-1.5,4.3,1.3,-1.4061055826896336,2,Done,C5_theta=20_a2=-1.5_b2=4.3_z2=1.3_2.log
20,-1.5,4.4,1.3,-1.588523367216112,1,Done,C5_theta=20_a2=-1.5_b2=4.4_z2=1.3_2.log
20,-1.5,4.5,1.3,-1.6509813200245844,2,Done,C5_theta=20_a2=-1.5_b2=4.5_z2=1.3_2.log
20,-1.4,4.3,1.3,-1.3061852828977862,2,Done,C5_theta=20_a2=-1.4_b2=4.3_z2=1.3_2.log
20,-1.4,4.5,1.3,-1.6407296891557053,1,Done,C5_theta=20_a2=-1.4_b2=4.5_z2=1.3_2.log
20,-1.3,4.3,1.3,-1.189624045349774,2,Done,C5_theta=20_a2=-1.3_b2=4.3_z2=1.3_2.log
20,-1.3,4.4,1.3,-1.4848762855108362,2,Done,C5_theta=20_a2=-1.3_b2=4.4_z2=1.3_2.log
20,-1.3,4.5,1.3,-1.6216006743343314,1,Done,C5_theta=20_a2=-1.3_b2=4.5_z2=1.3_2.log
0,-1.3,4.5,1.3,-1.4895430773613043,1,Done,C5_theta=0_a2=-1.3_b2=4.5_z2=1.3_2.log
0,-1.3,4.6,1.3,-1.5948110174067551,2,Done,C5_theta=0_a2=-1.3_b2=4.6_z2=1.3_2.log
0,-1.3,4.7,1.3,-1.6059210819366854,1,Done,C5_theta=0_a2=-1.3_b2=4.7_z2=1.3_2.log
5,-1.6,4.4,1.3,-1.516005801546271,2,Done,C5_theta=5_a2=-1.6_b2=4.4_z2=1.3_2.log
5,-1.6,4.5,1.3,-1.6100952785054687,2,Done,C5_theta=5_a2=-1.6_b2=4.5_z2=1.3_2.log
5,-1.6,4.6,1.3,-1.615811267081881,1,Done,C5_theta=5_a2=-1.6_b2=4.6_z2=1.3_2.log
5,-1.5,4.6,1.3,-1.629527380631771,2,Done,C5_theta=5_a2=-1.5_b2=4.6_z2=1.3_2.log
5,-1.4,4.6,1.3,-1.6384681431372885,1,Done,C5_theta=5_a2=-1.4_b2=4.6_z2=1.3_2.log
25,-1.6,4.3,1.3,-1.4817261852731465,2,Done,C5_theta=25_a2=-1.6_b2=4.3_z2=1.3_2.log
25,-1.7,4.2,1.3,-1.3335183634771963,1,Done,C5_theta=25_a2=-1.7_b2=4.2_z2=1.3_2.log
25,-1.7,4.3,1.3,-1.551738103516982,2,Done,C5_theta=25_a2=-1.7_b2=4.3_z2=1.3_2.log
25,-1.7,4.4,1.3,-1.6421208788378865,2,Done,C5_theta=25_a2=-1.7_b2=4.4_z2=1.3_2.log
25,-1.6,4.2,1.3,-1.1948957568674814,1,Done,C5_theta=25_a2=-1.6_b2=4.2_z2=1.3_2.log
25,-1.6,4.4,1.3,-1.6181343091011513,2,Done,C5_theta=25_a2=-1.6_b2=4.4_z2=1.3_2.log
25,-1.5,4.2,1.3,-1.028683418102446,1,Done,C5_theta=25_a2=-1.5_b2=4.2_z2=1.3_2.log
25,-1.5,4.3,1.3,-1.3915021699649517,1,Done,C5_theta=25_a2=-1.5_b2=4.3_z2=1.3_2.log
25,-1.5,4.4,1.3,-1.5795342864730628,2,Done,C5_theta=25_a2=-1.5_b2=4.4_z2=1.3_2.log
15,-1.5,4.4,1.3,-1.5858809225901496,2,Done,C5_theta=15_a2=-1.5_b2=4.4_z2=1.3_2.log
15,-1.5,4.5,1.3,-1.650894723687088,2,Done,C5_theta=15_a2=-1.5_b2=4.5_z2=1.3_2.log
15,-1.5,4.6,1.3,-1.635942415392492,2,Done,C5_theta=15_a2=-1.5_b2=4.6_z2=1.3_2.log
15,-1.4,4.6,1.3,-1.64686297190201,2,Done,C5_theta=15_a2=-1.4_b2=4.6_z2=1.3_2.log
15,-1.3,4.6,1.3,-1.6522959534922848,1,Done,C5_theta=15_a2=-1.3_b2=4.6_z2=1.3_2.log
10,-1.6,4.4,1.3,-1.5944131760625169,2,Done,C5_theta=10_a2=-1.6_b2=4.4_z2=1.3_2.log
10,-1.6,4.5,1.3,-1.6472193976223934,2,Done,C5_theta=10_a2=-1.6_b2=4.5_z2=1.3_2.log
10,-1.6,4.6,1.3,-1.6256669391441392,1,Done,C5_theta=10_a2=-1.6_b2=4.6_z2=1.3_2.log
20,-1.6,4.3,1.3,-1.4888063806138234,1,Done,C5_theta=20_a2=-1.6_b2=4.3_z2=1.3_2.log
20,-1.6,4.4,1.3,-1.6218039875675458,2,Done,C5_theta=20_a2=-1.6_b2=4.4_z2=1.3_2.log
20,-1.6,4.5,1.3,-1.65264359403227,2,Done,C5_theta=20_a2=-1.6_b2=4.5_z2=1.3_2.log
0,-1.4,4.5,1.3,-1.499480325714103,2,Done,C5_theta=0_a2=-1.4_b2=4.5_z2=1.3_2.log
0,-1.4,4.6,1.3,-1.5880533622112123,2,Done,C5_theta=0_a2=-1.4_b2=4.6_z2=1.3_2.log
0,-1.4,4.7,1.3,-1.588918071007356,2,Done,C5_theta=0_a2=-1.4_b2=4.7_z2=1.3_2.log
5,-1.7,4.4,1.3,-1.535807507141726,1,Done,C5_theta=5_a2=-1.7_b2=4.4_z2=1.3_2.log
5,-1.7,4.5,1.3,-1.6064055196911795,2,Done,C5_theta=5_a2=-1.7_b2=4.5_z2=1.3_2.log
5,-1.7,4.6,1.3,-1.597345530302846,2,Done,C5_theta=5_a2=-1.7_b2=4.6_z2=1.3_2.log
25,-1.8,4.2,1.3,-1.445222046080744,2,Done,C5_theta=25_a2=-1.8_b2=4.2_z2=1.3_2.log
25,-1.8,4.3,1.3,-1.6024076534667984,1,Done,C5_theta=25_a2=-1.8_b2=4.3_z2=1.3_2.log
25,-1.8,4.4,1.3,-1.652570802878472,2,Done,C5_theta=25_a2=-1.8_b2=4.4_z2=1.3_2.log
15,-1.6,4.3,1.3,-1.4783552015578607,2,Done,C5_theta=15_a2=-1.6_b2=4.3_z2=1.3_2.log
15,-1.6,4.4,1.3,-1.6181983151036547,2,Done,C5_theta=15_a2=-1.6_b2=4.4_z2=1.3_2.log
15,-1.6,4.5,1.3,-1.6532767516036984,2,Done,C5_theta=15_a2=-1.6_b2=4.5_z2=1.3_2.log
15,-1.5,4.3,1.3,-1.3991213963890914,2,Done,C5_theta=15_a2=-1.5_b2=4.3_z2=1.3_2.log
10,-1.7,4.4,1.3,-1.6149170653225156,2,Done,C5_theta=10_a2=-1.7_b2=4.4_z2=1.3_2.log
10,-1.7,4.5,1.3,-1.6433652311679907,1,Done,C5_theta=10_a2=-1.7_b2=4.5_z2=1.3_2.log
10,-1.7,4.6,1.3,-1.6066722114483127,2,Done,C5_theta=10_a2=-1.7_b2=4.6_z2=1.3_2.log
20,-1.7,4.3,1.3,-1.5540354176046094,1,Done,C5_theta=20_a2=-1.7_b2=4.3_z2=1.3_2.log
20,-1.7,4.4,1.3,-1.6429498195211636,2,Done,C5_theta=20_a2=-1.7_b2=4.4_z2=1.3_2.log
20,-1.7,4.5,1.3,-1.645958102439181,2,Done,C5_theta=20_a2=-1.7_b2=4.5_z2=1.3_2.log
0,-1.5,4.5,1.3,-1.5058282168756705,2,Done,C5_theta=0_a2=-1.5_b2=4.5_z2=1.3_2.log
0,-1.5,4.6,1.3,-1.5777803960081656,1,Done,C5_theta=0_a2=-1.5_b2=4.6_z2=1.3_2.log
0,-1.5,4.7,1.3,-1.5686331827455433,2,Done,C5_theta=0_a2=-1.5_b2=4.7_z2=1.3_2.log
5,-1.8,4.4,1.3,-1.5480696800514124,2,Done,C5_theta=5_a2=-1.8_b2=4.4_z2=1.3_2.log
5,-1.8,4.5,1.3,-1.596748140771524,2,Done,C5_theta=5_a2=-1.8_b2=4.5_z2=1.3_2.log
5,-1.8,4.6,1.3,-1.5742908129032005,1,Done,C5_theta=5_a2=-1.8_b2=4.6_z2=1.3_2.log
25,-1.9,4.2,1.3,-1.5310917695023818,2,Done,C5_theta=25_a2=-1.9_b2=4.2_z2=1.3_2.log
25,-1.9,4.3,1.3,-1.6349020037887383,2,Done,C5_theta=25_a2=-1.9_b2=4.3_z2=1.3_2.log
25,-1.9,4.4,1.3,-1.6505784586333905,2,Done,C5_theta=25_a2=-1.9_b2=4.4_z2=1.3_2.log
15,-1.7,4.3,1.3,-1.5412342135823565,2,Done,C5_theta=15_a2=-1.7_b2=4.3_z2=1.3_2.log
15,-1.7,4.4,1.3,-1.6394144282094203,2,Done,C5_theta=15_a2=-1.7_b2=4.4_z2=1.3_2.log
15,-1.7,4.5,1.3,-1.6480533584108343,1,Done,C5_theta=15_a2=-1.7_b2=4.5_z2=1.3_2.log
10,-1.8,4.4,1.3,-1.6258633497636763,1,Done,C5_theta=10_a2=-1.8_b2=4.4_z2=1.3_2.log
10,-1.8,4.5,1.3,-1.632781647524098,1,Done,C5_theta=10_a2=-1.8_b2=4.5_z2=1.3_2.log
10,-1.8,4.6,1.3,-1.5826737189781852,1,Done,C5_theta=10_a2=-1.8_b2=4.6_z2=1.3_2.log
20,-1.8,4.3,1.3,-1.6020512277755188,2,Done,C5_theta=20_a2=-1.8_b2=4.3_z2=1.3_2.log
20,-1.8,4.4,1.3,-1.652543819946004,1,Done,C5_theta=20_a2=-1.8_b2=4.4_z2=1.3_2.log
20,-1.8,4.5,1.3,-1.6311112158582546,1,Done,C5_theta=20_a2=-1.8_b2=4.5_z2=1.3_2.log
0,-1.6,4.4,1.3,-1.340318689311971,2,Done,C5_theta=0_a2=-1.6_b2=4.4_z2=1.3_2.log
0,-1.6,4.5,1.3,-1.5085183522605805,1,Done,C5_theta=0_a2=-1.6_b2=4.5_z2=1.3_2.log
0,-1.6,4.6,1.3,-1.5639450555172516,1,Done,C5_theta=0_a2=-1.6_b2=4.6_z2=1.3_2.log
0,-1.5,4.4,1.3,-1.3115134702820797,2,Done,C5_theta=0_a2=-1.5_b2=4.4_z2=1.3_2.log
0,-1.4,4.4,1.3,-1.2792312183300965,2,Done,C5_theta=0_a2=-1.4_b2=4.4_z2=1.3_2.log
5,-1.9,4.4,1.3,-1.5529266074445331,1,Done,C5_theta=5_a2=-1.9_b2=4.4_z2=1.3_2.log
5,-1.9,4.5,1.3,-1.5812950795370853,2,Done,C5_theta=5_a2=-1.9_b2=4.5_z2=1.3_2.log
5,-1.9,4.6,1.3,-1.5467111208854476,1,Done,C5_theta=5_a2=-1.9_b2=4.6_z2=1.3_2.log
30,-1.9,4.1,1.3,-1.283086639799876,2,Done,C5_theta=30_a2=-1.9_b2=4.1_z2=1.3_2.log
30,-2.0,4.0,1.3,-1.0998857227677945,1,Done,C5_theta=30_a2=-2.0_b2=4.0_z2=1.3_2.log
30,-2.0,4.1,1.3,-1.420808142007445,1,Done,C5_theta=30_a2=-2.0_b2=4.1_z2=1.3_2.log
30,-2.0,4.2,1.3,-1.5884461834648391,2,Done,C5_theta=30_a2=-2.0_b2=4.2_z2=1.3_2.log
30,-1.9,4.0,1.3,-0.8600363405421376,2,Done,C5_theta=30_a2=-1.9_b2=4.0_z2=1.3_2.log
30,-1.9,4.2,1.3,-1.5210490994359134,2,Done,C5_theta=30_a2=-1.9_b2=4.2_z2=1.3_2.log
30,-1.8,4.0,1.3,-0.5665969768015202,1,Done,C5_theta=30_a2=-1.8_b2=4.0_z2=1.3_2.log
30,-1.8,4.1,1.3,-1.1066967163351364,1,Done,C5_theta=30_a2=-1.8_b2=4.1_z2=1.3_2.log
30,-1.8,4.2,1.3,-1.425729075417621,2,Done,C5_theta=30_a2=-1.8_b2=4.2_z2=1.3_2.log
15,-1.8,4.3,1.3,-1.5881330559786877,2,Done,C5_theta=15_a2=-1.8_b2=4.3_z2=1.3_2.log
15,-1.8,4.4,1.3,-1.649851802023477,2,Done,C5_theta=15_a2=-1.8_b2=4.4_z2=1.3_2.log
15,-1.8,4.5,1.3,-1.6355376714054728,1,Done,C5_theta=15_a2=-1.8_b2=4.5_z2=1.3_2.log
35,-2.3,4.0,1.3,-1.53108674941177,1,Done,C5_theta=35_a2=-2.3_b2=4.0_z2=1.3_2.log
35,-2.4,3.9,1.3,-1.4657868037902515,1,Done,C5_theta=35_a2=-2.4_b2=3.9_z2=1.3_2.log
35,-2.4,4.0,1.3,-1.6037825278908713,2,Done,C5_theta=35_a2=-2.4_b2=4.0_z2=1.3_2.log
35,-2.4,4.1,1.3,-1.651866109110415,2,Done,C5_theta=35_a2=-2.4_b2=4.1_z2=1.3_2.log
35,-2.3,3.9,1.3,-1.3171466275380226,2,Done,C5_theta=35_a2=-2.3_b2=3.9_z2=1.3_2.log
35,-2.3,4.1,1.3,-1.631109333349741,1,Done,C5_theta=35_a2=-2.3_b2=4.1_z2=1.3_2.log
35,-2.2,3.9,1.3,-1.1132228203350678,1,Done,C5_theta=35_a2=-2.2_b2=3.9_z2=1.3_2.log
35,-2.2,4.0,1.3,-1.4187254363205284,2,Done,C5_theta=35_a2=-2.2_b2=4.0_z2=1.3_2.log
35,-2.2,4.1,1.3,-1.582432755138143,2,Done,C5_theta=35_a2=-2.2_b2=4.1_z2=1.3_2.log
40,2.2,3.8,1.3,-2.585791124671232,2,Done,C5_theta=40_a2=2.2_b2=3.8_z2=1.3_2.log
40,2.1,3.7,1.3,-2.79598438431276,2,Done,C5_theta=40_a2=2.1_b2=3.7_z2=1.3_2.log
40,2.1,3.8,1.3,-2.642488535711891,1,Done,C5_theta=40_a2=2.1_b2=3.8_z2=1.3_2.log
40,2.1,3.9,1.3,-2.4764638224587543,1,Done,C5_theta=40_a2=2.1_b2=3.9_z2=1.3_2.log
40,2.2,3.7,1.3,-2.7624703302280977,2,Done,C5_theta=40_a2=2.2_b2=3.7_z2=1.3_2.log
40,2.2,3.9,1.3,-2.4042631493648514,2,Done,C5_theta=40_a2=2.2_b2=3.9_z2=1.3_2.log
40,2.3,3.7,1.3,-2.6815679759602062,2,Done,C5_theta=40_a2=2.3_b2=3.7_z2=1.3_2.log
40,2.3,3.8,1.3,-2.493190101449727,1,Done,C5_theta=40_a2=2.3_b2=3.8_z2=1.3_2.log
40,2.3,3.9,1.3,-2.305861423708848,1,Done,C5_theta=40_a2=2.3_b2=3.9_z2=1.3_2.log
0,-1.7,4.4,1.3,-1.365442307185731,1,Done,C5_theta=0_a2=-1.7_b2=4.4_z2=1.3_2.log
0,-1.7,4.5,1.3,-1.507425857358612,2,Done,C5_theta=0_a2=-1.7_b2=4.5_z2=1.3_2.log
0,-1.7,4.6,1.3,-1.5464105436112732,2,Done,C5_theta=0_a2=-1.7_b2=4.6_z2=1.3_2.log
45,2.0,3.6,1.3,-3.1742743952636374,2,Done,C5_theta=45_a2=2.0_b2=3.6_z2=1.3_2.log
45,1.9,3.5,1.3,-3.2526535318174865,1,Done,C5_theta=45_a2=1.9_b2=3.5_z2=1.3_2.log
45,1.9,3.6,1.3,-3.1734837326512206,2,Done,C5_theta=45_a2=1.9_b2=3.6_z2=1.3_2.log
45,1.9,3.7,1.3,-3.045271516937646,1,Done,C5_theta=45_a2=1.9_b2=3.7_z2=1.3_2.log
45,2.0,3.5,1.3,-3.304868638893822,2,Done,C5_theta=45_a2=2.0_b2=3.5_z2=1.3_2.log
45,2.0,3.7,1.3,-3.0089976738672704,1,Done,C5_theta=45_a2=2.0_b2=3.7_z2=1.3_2.log
45,2.1,3.5,1.3,-3.2799558643600903,2,Done,C5_theta=45_a2=2.1_b2=3.5_z2=1.3_2.log
